Host,Date,Verb,Path,Type,HTTP Response
207.195.59.160,1078820297,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
fw1.millardref.com,1078820299,GET,/favicon.ico,image,200
fw1.millardref.com,1078820305,GET,/ie.htm,document,200
fw1.millardref.com,1078820306,GET,/images/image004.jpg,image,200
fw1.millardref.com,1078820307,GET,/images/image005.jpg,image,200
fw1.millardref.com,1078820307,GET,/images/msgops.JPG,image,200
207.195.59.160,1078820330,GET,/twiki/bin/view/Main/WebHome,document,200
207.195.59.160,1078820344,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
lj1007.inktomisearch.com,1078826144,GET,/robots.txt,text,200
lj1125.inktomisearch.com,1078826153,GET,/twiki/bin/oops/TWiki/WebChangesAlert,document,200
80.58.35.111.proxycache.rima-tde.net,1078826887,GET,/RBL.html,document,200
10.0.0.153,1078828178,GET,/,document,304
10.0.0.153,1078828180,GET,/cgi-bin/mailgraph2.cgi,document,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
10.0.0.153,1078828181,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
200.222.33.33,1078831296,GET,/AmavisNew.html,document,200
1-320.cnc.bc.ca,1078832634,GET,/ie.htm,document,200
1-320.cnc.bc.ca,1078832636,GET,/images/image005.jpg,image,200
1-320.cnc.bc.ca,1078832636,GET,/images/msgops.JPG,image,200
1-320.cnc.bc.ca,1078832636,GET,/images/image004.jpg,image,200
l07v-1-17.d1.club-internet.fr,1078833440,GET,/,document,200
wwwcache.lanl.gov,1078834566,GET,/razor.html,document,200
trrc02m01-40.bctel.ca,1078834868,GET,/mailman/listinfo/ppwc,document,200
trrc02m01-40.bctel.ca,1078834869,GET,/icons/mailman.jpg,image,200
trrc02m01-40.bctel.ca,1078834869,GET,/icons/PythonPowered.png,image,200
trrc02m01-40.bctel.ca,1078834870,GET,/icons/gnu-head-tiny.jpg,image,200
fw.kcm.org,1078834909,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
fw.kcm.org,1078834909,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
lj1048.inktomisearch.com,1078836741,GET,/robots.txt,text,200
lj1031.inktomisearch.com,1078836778,GET,/twiki/bin/oops/TWiki/InterwikiPlugin,document,200
c-24-20-163-223.client.comcast.net,1078838093,GET,/,document,200
c-24-20-163-223.client.comcast.net,1078838115,GET,/twiki/bin/view/Main/WebHome,document,200
c-24-20-163-223.client.comcast.net,1078838115,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
c-24-20-163-223.client.comcast.net,1078838123,GET,/twiki/bin/view/Main/SpamAssassin,document,200
c-24-20-163-223.client.comcast.net,1078838133,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
c-24-20-163-223.client.comcast.net,1078838149,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
c-24-20-163-223.client.comcast.net,1078838160,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
h24-71-236-129.ca.shawcable.net,1078843382,GET,/mailman,document,302
h24-71-236-129.ca.shawcable.net,1078843383,GET,/mailman/listinfo,document,200
h24-71-236-129.ca.shawcable.net,1078843384,GET,/icons/mailman.jpg,image,304
h24-71-236-129.ca.shawcable.net,1078843385,GET,/icons/PythonPowered.png,image,304
h24-71-236-129.ca.shawcable.net,1078843385,GET,/icons/gnu-head-tiny.jpg,image,304
h24-71-236-129.ca.shawcable.net,1078843392,GET,/mailman/listinfo/ppwc,document,200
jacksonproject.cnc.bc.ca,1078843815,GET,/,document,200
jacksonproject.cnc.bc.ca,1078843823,GET,/mailman,document,302
jacksonproject.cnc.bc.ca,1078843823,GET,/mailman/listinfo,document,200
jacksonproject.cnc.bc.ca,1078843824,GET,/icons/mailman.jpg,image,200
jacksonproject.cnc.bc.ca,1078843824,GET,/icons/gnu-head-tiny.jpg,image,200
jacksonproject.cnc.bc.ca,1078843824,GET,/icons/PythonPowered.png,image,200
jacksonproject.cnc.bc.ca,1078843828,GET,/mailman/listinfo/ppwc,document,200
jacksonproject.cnc.bc.ca,1078844175,GET,/,document,304
home.yeungs.net,1078844635,GET,/AmavisNew.html,document,200
203.147.138.233,1078845903,GET,/dccstats/index.html,document,200
203.147.138.233,1078845905,GET,/favicon.ico,image,200
203.147.138.233,1078845914,GET,/dccstats/stats-spam.1day.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-hashes.1week.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-spam.1month.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-spam.1week.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-spam-ratio.1month.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-spam-ratio.1day.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-hashes.1month.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-spam-ratio.1week.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-spam-ratio.1year.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-spam.1year.png,image,200
203.147.138.233,1078845915,GET,/dccstats/stats-hashes.1year.png,image,200
h24-71-236-129.ca.shawcable.net,1078846655,GET,/mailman/listinfo/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078846656,GET,/icons/mailman.jpg,image,304
h24-71-236-129.ca.shawcable.net,1078846656,GET,/icons/PythonPowered.png,image,304
h24-71-236-129.ca.shawcable.net,1078846656,GET,/icons/gnu-head-tiny.jpg,image,304
208-38-57-205.ip.cal.radiant.net,1078847092,GET,/,document,200
208-38-57-205.ip.cal.radiant.net,1078847092,GET,/favicon.ico,image,200
208-38-57-205.ip.cal.radiant.net,1078847097,GET,/rejected.html,document,200
h24-71-236-129.ca.shawcable.net,1078847470,GET,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078847484,POST,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078847529,POST,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078847535,POST,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078847620,GET,/mailman/admin/ppwc/logout,document,200
h24-71-236-129.ca.shawcable.net,1078847629,GET,/mailman/listinfo,document,200
h24-71-236-129.ca.shawcable.net,1078847636,GET,/mailman/listinfo/ppwc,document,200
lj1123.inktomisearch.com,1078849435,GET,/twiki/bin/oops/TWiki/RegularExp,document,200
206-15-133-153.dialup.ziplink.net,1078849668,HEAD,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
lj1048.inktomisearch.com,1078852226,GET,/robots.txt,text,200
lj1061.inktomisearch.com,1078852228,GET,/twiki/bin/oops/TWiki/TablePlugin,document,200
korell2.cc.gatech.edu,1078853638,GET,/razor.html,document,200
65-37-13-251.nrp2.roc.ny.frontiernet.net,1078854161,GET,/twiki/bin/view/Main/WebHome,document,200
65-37-13-251.nrp2.roc.ny.frontiernet.net,1078854162,GET,/favicon.ico,image,200
65-37-13-251.nrp2.roc.ny.frontiernet.net,1078854162,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
65-37-13-251.nrp2.roc.ny.frontiernet.net,1078854234,GET,/twiki/bin/view/Main/RBLsHowTo,document,200
65-37-13-251.nrp2.roc.ny.frontiernet.net,1078854302,GET,/twiki/bin/view/Sandbox/WebHome,document,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855243,GET,/mailman/admin,document,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855244,GET,/icons/mailman.jpg,image,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855244,GET,/icons/PythonPowered.png,image,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855244,GET,/icons/gnu-head-tiny.jpg,image,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855271,GET,/mailman/admin/webct,document,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855284,GET,/mailman,document,302
cpe-203-51-137-224.vic.bigpond.net.au,1078855285,GET,/mailman/listinfo,document,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855288,GET,/mailman/listinfo/administration,document,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855305,GET,/mailman/listinfo/cnc_notice,document,200
cpe-203-51-137-224.vic.bigpond.net.au,1078855327,GET,/mailman/listinfo,document,200
grandpa.mmlc.northwestern.edu,1078855587,GET,/razor.html,document,200
grandpa.mmlc.northwestern.edu,1078855587,GET,/favicon.ico,image,200
mth-fgw.ballarat.edu.au,1078863812,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
mth-fgw.ballarat.edu.au,1078863812,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
mth-fgw.ballarat.edu.au,1078863915,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
mth-fgw.ballarat.edu.au,1078863918,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
calcite.rhyolite.com,1078864495,GET,/clients.html,document,200
mth-fgw.ballarat.edu.au,1078865143,GET,/twiki/bin/view/Main/WebHome,document,200
mth-fgw.ballarat.edu.au,1078865148,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
mth-fgw.ballarat.edu.au,1078865151,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
2-238.cnc.bc.ca,1078868002,GET,/,document,200
lj1048.inktomisearch.com,1078869069,GET,/robots.txt,text,200
lj1153.inktomisearch.com,1078869076,GET,/twiki/bin/oops/Main/ThanadonSomdee,document,200
mmscrm07-2.sac.overture.com,1078871019,GET,/robots.txt,text,200
lj1036.inktomisearch.com,1078871481,GET,/twiki/bin/oops/Know/TopicClassification,document,200
adsl-157-26-153.msy.bellsouth.net,1078872032,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
adsl-157-26-153.msy.bellsouth.net,1078872033,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
lj1164.inktomisearch.com,1078872271,GET,/twiki/bin/oops/TWiki/TextFormattingRules,document,200
66-194-6-79.gen.twtelecom.net,1078875371,GET,/,document,200
lj1231.inktomisearch.com,1078878111,GET,/twiki/bin/oops/Main/TWikiUsers,document,200
212.21.228.26,1078878298,GET,/razor.html,document,200
yongsan-cache.korea.army.mil,1078878584,GET,/mailman/listinfo/cncce,document,200
yongsan-cache.korea.army.mil,1078878584,GET,/icons/mailman.jpg,image,200
yongsan-cache.korea.army.mil,1078878584,GET,/icons/PythonPowered.png,image,200
yongsan-cache.korea.army.mil,1078878585,GET,/icons/gnu-head-tiny.jpg,image,200
pd9e761cf.dip.t-dialin.net,1078884447,GET,/AmavisNew.html,document,200
lj1048.inktomisearch.com,1078885893,GET,/robots.txt,text,200
lj1160.inktomisearch.com,1078885904,GET,/razor.html,document,304
nb-bolz.cremona.polimi.it,1078887169,GET,/AmavisNew.html,document,200
pc-030-040.eco.rug.nl,1078887300,GET,/SpamAssassin.html,document,200
pc3-registry-stockholm.telia.net,1078888300,GET,/twiki/bin/view/Main/WebHome,document,200
pc3-registry-stockholm.telia.net,1078888310,GET,/twiki/bin/view/Main/SpamAssassinAndPostFix,document,200
pc3-registry-stockholm.telia.net,1078888313,GET,/twiki/bin/view/Main/SpamAssassinTaggingOnly,document,200
pc3-registry-stockholm.telia.net,1078888327,GET,/twiki/bin/view/Main/SpamAssassinDeleting,document,200
pc3-registry-stockholm.telia.net,1078888340,GET,/twiki/bin/view/Main/ConfigurationVariables,document,200
pc3-registry-stockholm.telia.net,1078888353,GET,/twiki/bin/view/Main/RBLsHowTo,document,200
pc3-registry-stockholm.telia.net,1078888365,GET,/twiki/bin/view/Main/PostfixCommands,document,200
pc3-registry-stockholm.telia.net,1078888368,GET,/twiki/bin/view/Main/PostSuper,document,200
pc3-registry-stockholm.telia.net,1078888376,GET,/twiki/bin/view/Main/LinksOfUse,document,200
pc3-registry-stockholm.telia.net,1078888480,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
pc3-registry-stockholm.telia.net,1078888494,GET,/twiki/bin/view/Main/SpamAssassinUsingRazorAndDCC,document,200
pc3-registry-stockholm.telia.net,1078888528,GET,/twiki/bin/view/Main/SideBar,document,200
pc3-registry-stockholm.telia.net,1078888533,GET,/twiki/bin/view/Main/DCCGraphs,document,200
80.58.14.235.proxycache.rima-tde.net,1078890769,GET,/mailman/listinfo/fnac,document,200
80.58.14.235.proxycache.rima-tde.net,1078890771,GET,/icons/PythonPowered.png,image,200
80.58.14.235.proxycache.rima-tde.net,1078890771,GET,/icons/mailman.jpg,image,200
80.58.14.235.proxycache.rima-tde.net,1078890772,GET,/icons/gnu-head-tiny.jpg,image,200
66-194-6-70.gen.twtelecom.net,1078896098,GET,/,document,200
pd9e50809.dip.t-dialin.net,1078904216,GET,/razor.html,document,200
10.0.0.153,1078907788,GET,/,document,304
10.0.0.153,1078907790,GET,/cgi-bin/mailgraph2.cgi,document,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
10.0.0.153,1078907791,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
10.0.0.153,1078907817,GET,/dccstats/index.html,document,304
10.0.0.153,1078907818,GET,/dccstats/stats-spam.1day.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-spam-ratio.1day.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-spam-ratio.1week.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-hashes.1week.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-spam.1month.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-spam-ratio.1month.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-spam.1week.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-spam.1year.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-hashes.1month.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-spam-ratio.1year.png,image,200
10.0.0.153,1078907818,GET,/dccstats/stats-hashes.1year.png,image,200
ts05-ip44.hevanet.com,1078908691,GET,/,document,304
ts05-ip44.hevanet.com,1078908733,GET,/twiki/bin/view/Main/WebHome,document,200
ts05-ip44.hevanet.com,1078908736,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
ts05-ip44.hevanet.com,1078908745,GET,/twiki/bin/view/Main/DCCAndPostFix,document,200
ts05-ip44.hevanet.com,1078908772,GET,/twiki/bin/view/Main/SpamAssassinUsingRazorAndDCC,document,200
ts05-ip44.hevanet.com,1078908792,GET,/twiki/bin/view/Main/PostfixCommands,document,200
ts05-ip44.hevanet.com,1078908799,GET,/twiki/bin/view/Main/PostfixCmd,document,200
ts05-ip44.hevanet.com,1078908813,GET,/twiki/bin/view/Main/PostSuper,document,200
ts05-ip44.hevanet.com,1078908855,GET,/twiki/bin/view/Main/ConfigurationVariables,document,200
ts05-ip44.hevanet.com,1078908877,GET,/twiki/bin/view/Main/RBLsHowTo,document,200
ts05-ip44.hevanet.com,1078908903,GET,/twiki/bin/view/Main/RelayGateway,document,200
ts05-ip44.hevanet.com,1078908917,GET,/twiki/bin/view/Main/VerifingGatway,document,200
ts05-ip44.hevanet.com,1078908940,GET,/twiki/bin/view/Main/KevinWGagel,document,200
ts05-ip44.hevanet.com,1078908949,GET,/twiki/bin/view/Main/LinksOfUse,document,200
ts05-ip44.hevanet.com,1078908970,GET,/twiki/bin/view/Main/SideBar,document,200
ts05-ip44.hevanet.com,1078908973,GET,/twiki/bin/view/Main/DCCGraphs,document,200
lj1048.inktomisearch.com,1078909559,GET,/robots.txt,text,200
lj1145.inktomisearch.com,1078909559,GET,/twiki/bin/oops/TWiki/MoveTopic,document,200
cacher2-ext.wise.edt.ericsson.se,1078911716,GET,/razor.html,document,200
adsl-64-173-42-65.dsl.snfc21.pacbell.net,1078915073,GET,/AmavisNew.html,document,200
ic8234.upco.es,1078915084,GET,/twiki/bin/view/Main/WebHome,document,200
ic8234.upco.es,1078915085,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,200
ic8234.upco.es,1078915103,GET,/twiki/bin/view/Main/PostfixCommands,document,200
ic8234.upco.es,1078915107,GET,/twiki/bin/view/Main/PostSuper,document,200
ns.mou.cz,1078916346,GET,/AmavisNew.html,document,200
h24-71-236-129.ca.shawcable.net,1078917171,GET,/mailman/listinfo/ppwc,document,200
lj1117.inktomisearch.com,1078917201,GET,/twiki/bin/view/Know/WebStatistics,document,200
h24-71-236-129.ca.shawcable.net,1078917539,GET,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078917540,GET,/icons/mailman.jpg,image,200
h24-71-236-129.ca.shawcable.net,1078917540,GET,/icons/PythonPowered.png,image,200
h24-71-236-129.ca.shawcable.net,1078917540,GET,/icons/gnu-head-tiny.jpg,image,200
h24-71-236-129.ca.shawcable.net,1078917572,POST,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078918885,GET,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078918885,GET,/icons/mailman.jpg,image,304
h24-71-236-129.ca.shawcable.net,1078918885,GET,/icons/gnu-head-tiny.jpg,image,304
h24-71-236-129.ca.shawcable.net,1078918885,GET,/icons/PythonPowered.png,image,304
h24-71-236-129.ca.shawcable.net,1078918912,POST,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078919006,GET,/mailman/listinfo/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078919053,GET,/mailman/admin/ppwc/members,document,200
h24-71-236-129.ca.shawcable.net,1078919067,GET,/mailman/admin/ppwc/members?letter=n,document,200
h24-71-236-129.ca.shawcable.net,1078919084,GET,/mailman/admin/ppwc/members?letter=p,document,200
h24-71-236-129.ca.shawcable.net,1078919122,GET,/mailman/admin/ppwc/passwords,document,200
h24-71-236-129.ca.shawcable.net,1078919151,GET,/mailman/admin/ppwc/gateway,document,200
h24-71-236-129.ca.shawcable.net,1078919151,GET,/mailman/admin/ppwc/gateway,document,200
h24-71-236-129.ca.shawcable.net,1078919202,GET,/mailman/admin/ppwc/general,document,200
h24-71-236-129.ca.shawcable.net,1078919257,GET,/mailman/admin/ppwc/?VARHELP=general/owner,document,200
h24-71-236-129.ca.shawcable.net,1078919397,GET,/mailman/admin/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078919397,GET,/icons/mailman.jpg,image,304
h24-71-236-129.ca.shawcable.net,1078919397,GET,/icons/gnu-head-tiny.jpg,image,304
h24-71-236-129.ca.shawcable.net,1078919397,GET,/icons/PythonPowered.png,image,304
h24-71-236-129.ca.shawcable.net,1078919428,GET,/mailman/listinfo,document,200
h24-71-236-129.ca.shawcable.net,1078919435,GET,/mailman/listinfo/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078919534,GET,/mailman/listinfo/ppwc,document,200
h24-71-236-129.ca.shawcable.net,1078919562,GET,/mailman/listinfo,document,200
10.0.0.153,1078920158,GET,/,document,304
10.0.0.153,1078920163,GET,/twiki/bin/view/Main/WebHome,document,200
10.0.0.153,1078920163,GET,/twiki/pub/TWiki/TWikiLogos/twikiRobot46x50.gif,image,304
10.0.0.153,1078920165,GET,/mailman,document,302
10.0.0.153,1078920166,GET,/mailman/listinfo,document,200
10.0.0.153,1078920166,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920166,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920166,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920170,GET,/mailman/listinfo/ppwc,document,200
10.0.0.153,1078920170,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920170,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920170,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920172,GET,/mailman/admin/ppwc,document,200
10.0.0.153,1078920172,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920172,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920172,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920179,POST,/mailman/admin/ppwc,document,200
10.0.0.153,1078920180,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920180,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920180,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920183,GET,/mailman/admin/ppwc/members,document,200
10.0.0.153,1078920184,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920184,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920184,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920188,GET,/mailman/admin/ppwc/members?letter=p,document,200
10.0.0.153,1078920188,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920188,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920188,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920225,GET,/mailman/options/ppwc/ppwctwentynine--at--shaw.com,unknown,200
10.0.0.153,1078920225,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920225,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920225,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920306,POST,/mailman/options/ppwc/ppwctwentynine@shaw.com,unknown,200
10.0.0.153,1078920306,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920306,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920306,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920322,GET,/mailman/admin/ppwc,document,200
10.0.0.153,1078920322,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920322,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920322,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920338,GET,/mailman/admin/ppwc/members,document,200
10.0.0.153,1078920338,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920338,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920338,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920340,GET,/mailman/admin/ppwc/members?letter=p,document,200
10.0.0.153,1078920340,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920340,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920340,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920354,POST,/mailman/admin/ppwc/members?letter=p,document,200
10.0.0.153,1078920354,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920354,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920354,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920358,GET,/mailman/admin/ppwc/general,document,200
10.0.0.153,1078920358,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920358,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920358,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920367,GET,/mailman/admin/ppwc/members,document,200
10.0.0.153,1078920367,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920367,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920367,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920369,GET,/mailman/admin/ppwc/members/add,document,200
10.0.0.153,1078920369,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920369,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920369,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920427,POST,/mailman/admin/ppwc/members/add,document,200
10.0.0.153,1078920427,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920427,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920428,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920432,GET,/mailman/admin/ppwc/members/list,document,200
10.0.0.153,1078920432,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920432,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920433,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920434,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920434,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078920434,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920434,GET,/mailman/admin/ppwc/members?letter=p,document,200
10.0.0.153,1078920445,POST,/mailman/admin/ppwc/members?letter=p,document,200
10.0.0.153,1078920445,GET,/icons/mailman.jpg,image,304
10.0.0.153,1078920445,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078920445,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078921019,GET,/mailman/admin/ppwc/logout,document,200
10.0.0.153,1078921019,GET,/icons/PythonPowered.png,image,304
10.0.0.153,1078921019,GET,/icons/gnu-head-tiny.jpg,image,304
10.0.0.153,1078921019,GET,/icons/mailman.jpg,image,304
142.27.64.35,1078921142,GET,/,document,304
142.27.64.35,1078921145,GET,/mailman,document,302
142.27.64.35,1078921145,GET,/mailman/listinfo,document,200
142.27.64.35,1078921146,GET,/icons/PythonPowered.png,image,304
142.27.64.35,1078921146,GET,/icons/gnu-head-tiny.jpg,image,304
142.27.64.35,1078921146,GET,/icons/mailman.jpg,image,304
142.27.64.35,1078921148,GET,/mailman/listinfo/ppwc,document,200
lj1216.inktomisearch.com,1078921352,GET,/twiki/bin/oops/TWiki/WikiTopic,document,200
10.0.0.153,1078921525,GET,/,document,304
10.0.0.153,1078921528,GET,/cgi-bin/mailgraph2.cgi,document,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_0.png,image,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_0_err.png,image,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_1_err.png,image,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_1.png,image,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_2_err.png,image,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_2.png,image,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_3.png,image,200
10.0.0.153,1078921529,GET,/cgi-bin/mailgraph.cgi/mailgraph_3_err.png,image,200
c-411472d5.04-138-73746f22.cust.bredbandsbolaget.se,1078924403,GET,/razor.html,document,200
3_343_lt_someone,1078924544,GET,/,document,200
3_343_lt_someone,1078924553,GET,/cgi-bin/mailgraph2.cgi,document,200
